date,excess_deaths,country,lat,long,daylength,gdaylength
2022-08,7.9,Czechia,49.7439047,15.3381061,15.5968788163057,0.0625235014807029
2022-09,11.6,Czechia,49.7439047,15.3381061,13.6255704232606,0.064736932486547
2022-10,10.8,Czechia,49.7439047,15.3381061,11.7366616572527,0.0575756131375575
2022-11,6.5,Czechia,49.7439047,15.3381061,10.2085060433606,0.0395657646409103
2022-12,23.8,Czechia,49.7439047,15.3381061,9.45952854406292,0.00650510158876233
2023-01,9.2,Czechia,49.7439047,15.3381061,9.83921035470332,-0.0306613701520828
2023-02,-6.2,Czechia,49.7439047,15.3381061,11.0934349523471,-0.0530150224268248
2023-03,-3.6,Czechia,49.7439047,15.3381061,12.8236340869029,-0.0629524307813363
2023-04,1,Czechia,49.7439047,15.3381061,14.7953447719857,-0.0649143599205676
2023-05,-0.9,Czechia,49.7439047,15.3381061,16.6397502057147,-0.0519065569674384
2023-06,-0.6,Czechia,49.7439047,15.3381061,17.6926545391774,-0.0107196120476127
2023-07,-3.3,Czechia,49.7439047,15.3381061,17.2391882969892,0.0391723622088781
2023-08,0.5,Czechia,49.7439047,15.3381061,15.5968788163057,0.0625235014807029
2023-09,-4.3,Czechia,49.7439047,15.3381061,13.6255704232606,0.064736932486547
2020-01,-2.1,Denmark,55.670249,10.3333283,9.1660410033296,-0.0392360314654833
2020-02,-7,Denmark,55.670249,10.3333283,10.7864987824172,-0.066590192831687
2020-03,-3.9,Denmark,55.670249,10.3333283,12.9841972881783,-0.0786014474542098
2020-04,6.4,Denmark,55.670249,10.3333283,15.4701710151552,-0.0833699857507211
2020-05,-0.9,Denmark,55.670249,10.3333283,17.9210434331823,-0.0722549679153117
2020-06,0.8,Denmark,55.670249,10.3333283,19.420602004579,-0.0140537125732976
2020-07,2.2,Denmark,55.670249,10.3333283,18.6552620334677,0.0596703065072006
2020-08,1.5,Denmark,55.670249,10.3333283,16.3472666222107,0.0826702232847597
2020-09,4.2,Denmark,55.670249,10.3333283,13.8252375104336,0.0808544970351637
2020-10,1.8,Denmark,55.670249,10.3333283,11.4826513621167,0.0712358314226662
2020-11,5.5,Denmark,55.670249,10.3333283,9.58663681268918,0.0492130359464844
2020-12,10.6,Denmark,55.670249,10.3333283,8.66863075186538,0.00684328281201974
2021-01,10.8,Denmark,55.670249,10.3333283,9.1660410033296,-0.0392360314654833
2021-02,-7.3,Denmark,55.670249,10.3333283,10.7519528948019,-0.0663349201134337
2021-03,-12.1,Denmark,55.670249,10.3333283,12.9058647394826,-0.0783325486957526
2021-04,-2.3,Denmark,55.670249,10.3333283,15.3868190634896,-0.0833519516656512
2021-05,5.8,Denmark,55.670249,10.3333283,17.8478679576974,-0.0731754754849411
2021-06,6.1,Denmark,55.670249,10.3333283,19.4038086057549,-0.0167933988241053
2021-07,8.2,Denmark,55.670249,10.3333283,18.7133181239742,0.0580560905064692
2021-08,12.4,Denmark,55.670249,10.3333283,16.4297633157303,0.0824966935195978
2021-09,11.1,Denmark,55.670249,10.3333283,13.9062921699907,0.0810546595571667
2021-10,13.9,Denmark,55.670249,10.3333283,11.5543398090601,0.0716884469434061
2021-11,14,Denmark,55.670249,10.3333283,9.63689082413704,0.0502540114478601
2021-12,17.9,Denmark,55.670249,10.3333283,8.67759734438348,0.00841293132326743
2022-01,10.5,Denmark,55.670249,10.3333283,9.1660410033296,-0.0392360314654833
2022-02,6.8,Denmark,55.670249,10.3333283,10.7519528948019,-0.0663349201134337
2022-03,6.3,Denmark,55.670249,10.3333283,12.9058647394826,-0.0783325486957526
2022-04,10.6,Denmark,55.670249,10.3333283,15.3868190634896,-0.0833519516656512
2022-05,4.8,Denmark,55.670249,10.3333283,17.8478679576974,-0.0731754754849411
2022-06,10.9,Denmark,55.670249,10.3333283,19.4038086057549,-0.0167933988241053
2022-07,10.6,Denmark,55.670249,10.3333283,18.7133181239742,0.0580560905064692
2022-08,14.1,Denmark,55.670249,10.3333283,16.4297633157303,0.0824966935195978
2022-09,7.4,Denmark,55.670249,10.3333283,13.9062921699907,0.0810546595571667
2022-10,12.8,Denmark,55.670249,10.3333283,11.5543398090601,0.0716884469434061
2022-11,7.2,Denmark,55.670249,10.3333283,9.63689082413704,0.0502540114478601
2022-12,23.2,Denmark,55.670249,10.3333283,8.67759734438348,0.00841293132326743
2023-01,11.9,Denmark,55.670249,10.3333283,9.1660410033296,-0.0392360314654833
2023-02,-1.8,Denmark,55.670249,10.3333283,10.7519528948019,-0.0663349201134337
2023-03,0.9,Denmark,55.670249,10.3333283,12.9058647394826,-0.0783325486957526
2023-04,9.4,Denmark,55.670249,10.3333283,15.3868190634896,-0.0833519516656512
2023-05,6.7,Denmark,55.670249,10.3333283,17.8478679576974,-0.0731754754849411
2023-06,5.2,Denmark,55.670249,10.3333283,19.4038086057549,-0.0167933988241053
2023-07,7.9,Denmark,55.670249,10.3333283,18.7133181239742,0.0580560905064692
2023-08,4.4,Denmark,55.670249,10.3333283,16.4297633157303,0.0824966935195978
2023-09,7.6,Denmark,55.670249,10.3333283,13.9062921699907,0.0810546595571667
2020-01,-2.4,Germany,40.4203479,-79.1166983,10.6246634945499,-0.0214279548204954
2020-02,-4.3,Germany,40.4203479,-79.1166983,11.5304215136457,-0.0379813190614457
2020-03,-2.6,Germany,40.4203479,-79.1166983,12.7969657529846,-0.0453643310543165
2020-04,9,Germany,40.4203479,-79.1166983,14.2028079077947,-0.045444508482123
2020-05,1.7,Germany,40.4203479,-79.1166983,15.4547358784829,-0.0337235026458507
2020-06,2.5,Germany,40.4203479,-79.1166983,16.1078184451033,-0.0056256692818449
2020-07,-0.5,Germany,40.4203479,-79.1166983,15.787069890905,0.0261302912704629
2020-08,7.2,Germany,40.4203479,-79.1166983,14.6718409330333,0.0433794124886575
2020-09,6,Germany,40.4203479,-79.1166983,13.2806402578063,0.0462642931148035
2020-10,5.4,Germany,40.4203479,-79.1166983,11.929576931629,0.0409872844765156
2020-11,13,Germany,40.4203479,-79.1166983,10.8557402375644,0.0272131661774541
2020-12,31,Germany,40.4203479,-79.1166983,10.355714854053,0.00366382393280928
2021-01,23.4,Germany,40.4203479,-79.1166983,10.6246634945499,-0.0214279548204954
2021-02,-1.7,Germany,40.4203479,-79.1166983,11.5106171892817,-0.0378146503312029
2021-03,-9,Germany,40.4203479,-79.1166983,12.7517332817095,-0.0452324712750946
2021-04,7.1,Germany,40.4203479,-79.1166983,14.1572205648347,-0.0455873429599914
2021-05,8.2,Germany,40.4203479,-79.1166983,15.4203648001642,-0.03437107831877
2021-06,8.7,Germany,40.4203479,-79.1166983,16.1010839481016,-0.00673449700170479
2021-07,3.5,Germany,40.4203479,-79.1166983,15.8123398964603,0.0252700055552337
2021-08,4.3,Germany,40.4203479,-79.1166983,14.7149318962665,0.0430909632331885
2021-09,11.4,Germany,40.4203479,-79.1166983,13.326956054983,0.0463157971767423
2021-10,12.4,Germany,40.4203479,-79.1166983,11.9708550848461,0.0412781532171063
2021-11,23.4,Germany,40.4203479,-79.1166983,10.8835722809335,0.0278320433691016
2021-12,24.2,Germany,40.4203479,-79.1166983,10.3605149396988,0.00450548860456157
2022-01,3.8,Germany,40.4203479,-79.1166983,10.6246634945499,-0.0214279548204954
2022-02,-1,Germany,40.4203479,-79.1166983,11.5106171892817,-0.0378146503312029
2022-03,4.1,Germany,40.4203479,-79.1166983,12.7517332817095,-0.0452324712750946
2022-04,13,Germany,40.4203479,-79.1166983,14.1572205648347,-0.0455873429599914
2022-05,9.7,Germany,40.4203479,-79.1166983,15.4203648001642,-0.03437107831877
2022-06,12.1,Germany,40.4203479,-79.1166983,16.1010839481016,-0.00673449700170479
2022-07,16.6,Germany,40.4203479,-79.1166983,15.8123398964603,0.0252700055552337
2022-08,17.8,Germany,40.4203479,-79.1166983,14.7149318962665,0.0430909632331885
2022-09,16.2,Germany,40.4203479,-79.1166983,13.326956054983,0.0463157971767423
2022-10,24.6,Germany,40.4203479,-79.1166983,11.9708550848461,0.0412781532171063
